,id,place_id,name,url,weekday,hour,expected,lat,lon,address,location_type,visit_duration,types,category,geom,vollcode,stadsdeelcode,hotspot
56,5098,ChIJwd7eabcJxkcRAE3MpxhCAOY,Burger King,"https://www.google.com/search?q=Burger King, Stationsplein 5, 1012 AB Amsterdam, Netherlands",5,23,0.907894736842105,52.3782285,4.9008541,"Stationsplein 5, 1012 AB Amsterdam, Netherlands",Point,30 min,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000BCDE477F799A134023F59ECA69304A40,A01,A,Central Station
57,5099,ChIJwd7eabcJxkcRAE3MpxhCAOY,Burger King,"https://www.google.com/search?q=Burger King, Stationsplein 5, 1012 AB Amsterdam, Netherlands",5,17,0.881578947368421,52.3782285,4.9008541,"Stationsplein 5, 1012 AB Amsterdam, Netherlands",Point,30 min,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000BCDE477F799A134023F59ECA69304A40,A01,A,Central Station
58,5100,ChIJwd7eabcJxkcRAE3MpxhCAOY,Burger King,"https://www.google.com/search?q=Burger King, Stationsplein 5, 1012 AB Amsterdam, Netherlands",5,12,0.447368421052632,52.3782285,4.9008541,"Stationsplein 5, 1012 AB Amsterdam, Netherlands",Point,30 min,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000BCDE477F799A134023F59ECA69304A40,A01,A,Central Station
59,5101,ChIJwd7eabcJxkcRAE3MpxhCAOY,Burger King,"https://www.google.com/search?q=Burger King, Stationsplein 5, 1012 AB Amsterdam, Netherlands",5,2,0.118421052631579,52.3782285,4.9008541,"Stationsplein 5, 1012 AB Amsterdam, Netherlands",Point,30 min,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000BCDE477F799A134023F59ECA69304A40,A01,A,Central Station
60,7535,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,8,0.0657894736842105,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
61,7536,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,9,0.157894736842105,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
62,7537,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,10,0.302631578947368,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
63,7538,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,11,0.434210526315789,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
64,7539,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,12,0.5,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
65,7540,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,13,0.460526315789474,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
66,7541,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,14,0.355263157894737,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
67,7542,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,15,0.289473684210526,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
68,7543,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,16,0.315789473684211,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
69,7544,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,17,0.421052631578947,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
70,7545,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,18,0.552631578947368,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
71,7546,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,19,0.592105263157895,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
72,7547,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,20,0.513157894736842,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
73,7548,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,21,0.342105263157895,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
74,7549,ChIJK_Y3dbcJxkcR22-nKtC_G3M,Grand Cafe Restaurant 1e klas,"https://www.google.com/search?q=Grand Cafe Restaurant 1e klas, Stationsplein 15, 1012 AB Amsterdam, Netherlands",2,22,0.184210526315789,52.3781997,4.9009163,"Stationsplein 15, 1012 AB Amsterdam, Netherlands",Point,1 bis 2 uur,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,0101000020E6100000B9BB73CD899A1340B36D07D968304A40,A01,A,Central Station
75,17,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,8,0.0657894736842105,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
76,18,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,9,0.105263157894737,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
77,19,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,10,0.144736842105263,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
78,20,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,11,0.184210526315789,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
79,21,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,12,0.223684210526316,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
80,22,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,13,0.236842105263158,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
81,23,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,14,0.25,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
82,24,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,15,0.289473684210526,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
83,25,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,16,0.447368421052632,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
84,26,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,17,0.736842105263158,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
85,27,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,18,0.986842105263158,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
86,28,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,18,0.986842105263158,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
87,29,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,20,0.697368421052632,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
88,30,ChIJE48b6bcJxkcRBTQWFJ-cwUw,Stromma - Central Station | Canal Tours Amsterdam,"https://www.google.com/search?q=Stromma - Central Station | Canal Tours Amsterdam, Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",5,21,0.368421052631579,52.37836,4.89767,"Prins Hendrikkade 33A, 1012 TM Amsterdam, Netherlands",Point,25 min bis 1 uur,"['travel_agency', 'store', 'point_of_interest', 'establishment']",2,0101000020E6100000BA66F2CD36971340AA0EB9196E304A40,A01,A,Central Station
